customer_ID,shopping_pt,group_size,homeowner,car_age,married_couple,cost
10116797,3,2,1,2,1,604
10116799,7,1,1,13,0,628
10116802,5,1,0,15,0,563
10116807,7,1,0,13,0,632
10116808,5,4,1,8,1,636
10116809,3,1,1,0,0,604
10116810,6,1,1,2,0,712
10116813,7,1,0,2,0,607
10116814,9,2,1,10,1,666
10116816,5,1,1,19,1,543
10116817,8,1,1,8,0,646
10116821,7,1,1,4,0,656
10116822,8,2,1,10,1,659
10116826,8,1,1,14,0,561
10116827,7,1,0,3,0,700
10116828,9,1,0,13,0,667
10116829,6,2,1,4,1,670
10116831,6,1,0,12,0,644
10116832,5,1,1,1,0,619
10116834,8,2,0,12,1,577
10116835,9,1,0,9,0,621
10116836,7,1,1,5,0,714
10116837,9,1,0,5,0,597
10116838,6,2,0,1,0,682
10116842,9,1,1,3,0,628
10116843,5,1,0,8,1,654
10116844,7,1,1,13,0,575
10116850,3,1,1,12,0,630
10116851,9,1,0,4,0,650
10116852,7,1,1,3,0,603
10116853,6,1,1,2,0,595
10116857,7,1,1,16,0,564
10116860,3,1,1,8,0,635
10116863,7,1,0,14,0,601
10116864,7,1,1,5,0,656
10116865,7,1,1,10,0,575
10116866,9,1,0,1,0,784
10116868,7,3,1,10,1,632
10116869,8,1,0,12,0,580
10116872,6,1,0,15,0,643
10116873,3,1,1,3,0,667
10116874,5,1,0,8,0,657
10116877,6,1,0,12,0,562
10116879,7,1,0,2,0,631
10116882,6,1,0,5,0,665
10116883,9,1,1,16,0,597
10116884,8,1,0,7,0,654
10116888,7,2,1,4,1,633
10116892,9,1,1,14,0,670
10116894,9,1,1,10,0,611
10116896,5,1,0,11,0,621
10116898,7,1,0,21,0,711
10116902,7,1,0,13,0,594
10116903,7,1,1,11,0,603
10116904,7,2,1,19,1,522
10116905,8,1,0,1,0,665
10116906,7,2,0,9,1,610
10116907,5,1,1,6,0,604
10116908,8,1,0,7,0,577
10116910,7,1,1,6,0,590
10116911,4,1,0,8,0,614
10116913,6,1,1,2,0,635
10116914,9,1,1,9,0,631
10116915,3,1,0,16,0,624
10116916,9,1,0,4,0,712
10116917,9,1,0,16,1,621
10116919,7,1,0,11,0,616
10116920,7,1,1,12,0,650
10116921,9,1,0,5,0,616
10116922,4,1,0,4,0,691
10116925,7,1,0,1,0,745
10116926,4,1,1,16,0,622
10116927,7,1,0,16,0,567
10116933,4,2,1,6,0,614
10116934,8,1,0,1,0,735
10116936,6,1,0,12,0,642
10116937,5,1,1,1,0,619
10116940,9,1,1,2,0,667
10116941,6,1,0,11,0,576
10116942,5,1,1,13,0,601
10116946,5,1,0,11,0,653
10116948,3,1,1,19,0,597
10116949,5,2,1,7,1,650
10116951,4,1,1,11,0,611
10116952,9,2,1,3,1,616
10116956,7,2,1,2,1,614
10116958,3,1,0,8,0,689
10116959,8,1,0,8,0,687
10116960,7,2,1,7,0,617
10116962,4,1,0,12,0,731
10116964,9,2,0,1,0,718
10116965,7,1,1,6,0,603
10116970,9,1,0,16,0,601
10116972,8,1,1,8,1,667
10116973,7,1,0,1,0,703
10116974,7,2,1,8,1,657
10116975,4,2,1,7,1,605
10116978,5,1,0,4,1,610
10116979,8,2,0,20,1,694
10116980,6,1,0,1,0,647
10116981,9,2,1,3,1,633
10116983,9,1,0,9,0,630
10116984,8,1,0,8,0,599
10116985,6,1,0,17,0,593
10116986,9,1,0,7,0,619
10116988,5,1,1,5,0,683
10116989,9,1,0,14,0,633
10116991,7,1,1,9,0,603
10116992,9,1,1,8,0,586
10116995,5,1,0,1,0,677
10116996,5,1,1,16,0,587
10116997,3,1,0,1,0,722
10116998,9,1,0,13,0,660
10116999,6,1,0,19,0,567
10117000,7,1,0,4,0,676
10117001,8,1,0,7,0,649
10117002,5,1,0,12,0,752
10117003,6,1,0,1,0,630
10117004,9,1,0,3,0,704
10117005,9,1,0,3,0,630
10117007,8,2,1,2,1,626
10117008,7,1,0,8,0,709
10117009,8,1,0,2,0,644
10117011,6,2,1,1,0,648
10117012,7,1,0,4,0,600
10117013,9,1,1,14,0,550
10117014,7,1,0,9,0,612
10117015,3,2,1,2,0,690
10117018,7,1,1,1,0,628
10117019,7,2,1,2,1,626
10117021,6,1,1,23,0,650
10117025,9,1,0,11,0,604
10117026,8,1,0,6,0,664
10117027,7,1,0,15,1,631
10117030,4,1,1,6,0,565
10117031,7,1,1,1,0,629
10117034,7,2,0,8,1,616
10117037,3,2,1,12,0,603
10117038,7,1,0,10,0,677
10117040,7,1,0,1,0,713
10117041,8,1,0,1,0,697
10117043,9,1,1,1,0,653
10117044,9,2,1,0,1,634
10117045,5,1,1,10,0,661
10117048,8,1,0,10,0,635
10117051,9,1,0,3,0,642
10117053,6,1,1,1,1,692
10117054,4,2,1,26,1,566
10117055,7,1,0,9,0,693
10117056,9,1,0,3,0,588
10117058,6,1,0,3,0,640
10117061,9,1,0,4,0,691
10117062,6,2,1,8,1,654
10117063,6,1,0,9,0,628
10117065,6,1,1,11,1,629
10117066,9,1,0,3,1,735
10117067,5,1,1,3,0,624
10117068,7,1,0,2,0,639
10117069,7,1,0,11,0,683
10117070,5,2,0,15,1,576
10117072,7,3,1,1,1,628
10117073,6,1,0,8,1,620
10117074,7,1,0,25,0,552
10117075,3,1,0,4,0,652
10117078,3,2,0,15,0,645
10117079,8,1,1,7,0,633
10117080,9,2,1,6,1,599
10117082,7,1,1,13,0,590
10117083,7,1,0,15,0,597
10117086,4,1,0,18,0,589
10117090,6,1,1,1,0,674
10117091,3,2,1,2,1,631
10117093,6,1,1,12,0,632
10117095,9,1,0,11,0,637
10117097,4,2,1,5,1,595
10117098,9,1,0,2,0,665
10117099,7,1,0,23,0,643
10117100,3,1,1,4,0,623
10117101,9,2,1,2,1,621
10117102,7,1,1,1,0,657
10117103,3,1,0,9,0,674
10117104,7,1,0,0,0,666
10117105,7,2,0,10,1,574
10117106,8,1,0,2,0,684
10117107,5,1,0,10,0,644
10117111,7,1,0,21,0,595
10117113,8,2,1,5,1,590
10117116,7,1,1,9,0,635
10117119,9,1,0,11,0,601
10117120,9,1,0,9,0,574
10117123,6,1,1,5,0,578
10117124,5,1,0,1,0,633
10117125,5,2,1,20,1,595
10117126,7,1,0,3,0,636
10117129,9,2,1,5,1,664
10117130,9,1,1,5,0,654
10117131,9,1,1,3,0,626
10117132,6,1,1,22,0,584
10117133,7,1,1,13,0,602
10117134,8,1,1,7,0,651
10117137,3,1,1,4,0,685
10117139,6,1,0,5,0,614
10117140,8,1,1,6,0,569
10117141,5,1,1,5,0,674
10117143,3,2,1,7,1,569
10117144,7,1,0,3,0,608
10117146,3,2,1,3,1,642
10117148,8,1,0,9,0,651
10117150,6,1,1,2,0,676
10117151,8,1,0,15,0,592
10117152,9,1,0,5,0,636
10117153,7,1,1,11,0,592
10117155,8,1,1,7,0,546
10117156,8,2,1,2,1,656
10117157,8,1,1,5,0,668
10117158,5,2,1,15,1,619
10117159,7,2,1,14,1,591
10117162,4,1,0,3,0,600
10117163,8,1,0,10,0,657
10117164,9,1,0,7,0,639
10005242,9,1,1,9,0,604
10005245,7,1,1,10,0,681
10005246,9,1,0,6,0,636
10005247,7,1,0,6,0,701
10005248,6,1,0,13,0,598
10005249,9,1,1,8,0,609
10005252,8,1,0,1,0,667
10005254,7,1,0,29,0,613
10005255,6,1,0,9,0,617
10005257,8,1,0,9,0,603
10005258,7,1,1,4,0,580
10005260,8,2,1,12,1,588
10005261,7,2,1,12,1,642
10005262,9,2,1,16,0,682
10005263,8,2,1,1,1,638
10005264,6,1,0,6,0,651
10005265,3,1,0,7,0,621
10005267,3,1,0,11,0,587
10005270,4,1,0,32,0,549
10005271,9,3,1,1,1,668
10005273,7,1,1,1,0,633
10005274,5,1,0,6,0,606
10005276,8,1,1,11,0,558
10005277,9,1,1,5,0,638
10005278,7,1,0,6,0,627
10005279,4,1,1,13,0,685
10005281,9,1,1,10,0,594
10005282,7,1,0,2,0,646
10005283,4,1,1,8,0,638
10005288,8,1,1,22,0,551
10005289,8,1,0,4,0,680
10005290,9,1,1,10,1,689
10005291,9,2,1,7,1,615
10005292,6,2,1,3,1,645
10005293,9,1,0,1,0,618
10005296,5,1,1,15,0,588
10005297,9,1,1,13,0,602
10005298,8,1,0,8,0,662
10005299,6,2,1,0,1,604
10005302,4,1,1,13,0,564
10005304,8,1,0,11,0,681
10005306,3,1,1,5,0,607
10005307,5,1,1,9,0,570
10005308,8,1,1,8,0,639
10005309,5,1,1,6,0,605
10005313,6,2,0,8,1,599
10005314,5,1,0,10,0,657
10005315,8,1,1,5,0,636
10005316,6,1,0,1,0,744
10005319,7,1,0,19,0,605
10005320,8,1,0,11,0,596
10005321,8,1,0,12,0,652
10005323,5,2,1,0,1,643
10005324,8,1,1,12,0,578
10005325,8,1,0,23,0,557
10005326,7,1,0,8,0,616
10005327,7,1,1,4,0,704
10005328,7,1,0,4,0,683
10005329,7,1,0,14,0,543
10005330,9,1,1,1,0,640
10005331,6,1,0,4,0,675
10005335,3,1,0,12,0,641
10005336,5,1,1,1,0,674
10005338,3,1,1,1,1,690
10005339,9,1,1,12,0,591
10005341,5,1,0,1,0,624
10005342,7,1,0,8,0,639
10005344,7,1,1,6,0,631
10005345,9,1,1,16,1,607
10005347,6,1,1,15,0,616
10005348,9,1,1,10,0,601
10005351,8,1,1,13,0,644
10005352,7,1,1,6,0,621
10005354,7,2,1,6,1,623
10005355,7,1,0,2,0,649
10005357,8,1,0,15,0,598
10005358,5,1,1,21,0,570
10005361,9,1,1,4,0,643
10005363,6,1,0,1,0,657
10005364,7,1,0,10,0,617
10005365,3,2,1,11,1,605
10005367,8,1,0,5,0,680
10005370,7,1,0,4,0,669
10005371,7,1,1,8,0,632
10005372,7,1,0,9,0,582
10005373,9,2,1,11,1,589
10005374,7,1,0,8,0,638
10005376,6,2,0,1,0,650
10005377,4,1,0,2,0,613
10005378,7,1,1,1,0,628
10005379,3,1,1,1,0,615
10005380,9,2,1,5,1,618
10005381,4,1,0,12,0,544
10005382,3,1,1,5,0,676
10005383,7,1,1,6,0,609
10005384,7,1,0,2,0,624
10005385,8,1,0,5,0,628
10005387,8,1,0,1,0,639
10005388,9,2,0,7,1,686
10005389,7,1,1,8,0,644
10005391,6,1,1,12,0,674
10005392,9,1,0,12,0,656
10005394,4,1,1,1,0,675
10005395,5,2,1,9,1,623
10005397,7,2,1,7,1,658
10005398,9,2,1,10,1,667
10005399,8,1,0,15,0,692
10005401,9,1,1,5,0,566
10005403,8,2,1,3,1,671
10005404,7,2,0,1,1,745
10005406,8,2,1,1,0,650
10005407,9,2,1,6,1,565
10005412,3,2,1,4,1,649
10005413,8,1,1,1,0,628
10005414,5,1,1,12,0,599
10005416,9,1,1,9,0,680
10005417,3,2,1,10,0,570
10005418,9,1,1,8,1,653
10005423,7,2,1,1,1,601
10005432,9,2,0,5,1,690
10005436,6,2,1,5,1,623
10005437,6,1,0,8,0,627
10005438,6,2,1,2,1,625
10005439,6,2,1,1,1,614
10005440,9,2,0,6,1,627
10005441,7,1,0,7,0,666
10005443,8,3,1,11,0,598
10005444,9,1,0,8,0,689
10005447,9,2,1,11,1,605
10005452,9,1,1,3,0,699
10005453,9,1,0,11,0,611
10005456,8,1,0,22,0,603
10005458,7,1,1,18,0,579
10005459,5,1,0,2,0,717
10005462,7,2,1,13,1,617
10005463,6,1,0,7,0,617
10005464,7,1,1,11,0,633
10005465,5,1,0,6,0,674
10005467,7,1,0,7,0,675
10005468,7,4,1,7,1,651
10005470,7,1,0,1,0,681
10005472,5,2,1,23,0,599
10005473,7,1,0,8,0,643
10005475,5,1,1,10,0,629
10005476,7,1,1,8,1,632
10005477,6,1,1,7,0,643
10005478,9,2,1,1,1,649
10005479,6,1,1,8,0,635
10005480,7,1,1,3,0,666
10005482,4,2,1,1,1,702
10005483,6,1,0,1,0,656
10005484,5,1,1,12,0,621
10005487,8,2,0,3,1,643
10005488,7,2,0,5,1,639
10005490,7,2,1,7,1,586
10005492,8,1,0,4,0,639
10005494,8,1,0,17,0,665
10005496,8,1,1,2,0,671
10005497,6,1,0,13,0,567
10005499,8,3,1,10,1,611
10005502,7,1,1,10,0,627
10005503,4,1,0,1,1,638
10005505,6,1,1,12,0,616
10005506,8,1,1,9,0,669
10005508,3,1,1,11,0,577
10005509,3,1,1,5,0,697
10005510,5,1,1,11,1,595
10005511,9,1,0,9,0,661
10005512,7,1,0,2,0,664
10005514,9,1,0,11,1,688
10005518,6,1,1,2,0,630
10005519,6,1,1,7,0,613
10005520,7,2,1,42,1,531
10005522,7,1,1,8,1,616
10005524,7,2,0,11,1,702
10005526,9,1,1,7,0,599
10005529,9,2,0,4,1,697
10005530,7,1,0,11,0,540
10005531,7,2,1,18,0,648
10005532,6,1,1,13,0,560
10005533,4,1,1,1,0,649
10005534,8,2,1,15,0,619
10005535,7,1,0,6,0,665
10005536,7,3,1,7,1,624
10005537,5,1,0,7,0,608
10005538,4,1,0,1,0,644
10005539,6,1,0,8,0,653
10005542,8,1,1,15,0,578
10005543,5,2,1,8,1,631
10005544,8,1,0,10,0,611
10005549,8,1,0,3,0,675
10005550,5,1,0,2,0,683
10005552,3,1,1,6,0,696
10005553,9,2,1,5,1,707
10005556,9,1,0,14,0,629
10005557,3,1,1,1,1,564
10005558,7,1,0,2,0,685
10005559,9,1,0,4,0,613
10005560,9,1,0,7,0,642
10005564,9,1,0,14,0,621
10005565,7,1,1,6,0,616
10005566,7,1,0,3,0,649
10005568,4,1,0,8,0,616
10005569,5,2,0,24,1,609
10005570,9,1,1,6,0,659
10005571,7,2,1,8,0,700
10005572,8,1,0,4,0,626
10005576,6,1,0,2,0,640
10005577,8,2,1,11,1,571
10005578,9,1,0,4,0,707
10005579,7,1,0,14,0,607
10005582,5,1,1,1,0,695
10005583,9,1,1,12,0,553
10005584,7,1,1,12,0,639
10005585,8,1,1,3,1,641
10005586,7,1,1,24,0,549
10005587,9,1,0,12,0,664
10005588,7,1,1,2,0,637
10005589,3,1,0,5,0,674
10005592,5,2,1,7,1,644
10005593,6,2,1,12,1,613
10005594,6,1,0,4,0,688
10005595,9,1,1,11,0,628
10005597,5,1,1,8,0,637
10005598,6,1,0,13,0,641
10005599,9,2,1,17,1,601
10005600,7,2,1,11,1,622
10005602,9,1,0,18,0,631
10005603,9,1,0,1,0,657
10005604,5,1,1,0,0,664
10005606,7,2,1,1,1,647
10005608,8,2,1,8,1,635
10005609,7,2,1,15,0,710
10005611,7,1,1,7,0,623
10005613,8,2,1,1,1,669
10005617,8,1,0,28,0,600
10005619,7,1,1,6,0,608
10005621,8,2,1,2,1,684
10005625,5,1,1,5,1,640
10005626,5,1,0,11,0,702
10005629,8,2,1,9,1,636
10005631,9,2,1,1,1,603
10005633,5,1,1,19,0,602
10005634,7,2,1,3,1,646
10005635,5,1,1,1,0,599
10005637,8,1,0,10,0,626
10005639,9,1,0,8,0,629
10005640,9,1,1,7,0,600
10005642,8,2,1,5,1,603
10005643,8,1,1,5,0,641
10005644,5,1,1,1,0,630
10005645,9,2,1,2,1,598
10005646,3,1,1,12,0,603
10005647,9,1,0,3,0,631
10005650,5,1,1,2,0,630
10005652,4,1,0,1,0,662
10005653,4,2,0,10,1,608
10005654,7,1,0,10,0,628
10005655,9,1,1,3,0,644
10005658,8,1,1,14,0,602
10005660,7,1,1,5,0,621
10005661,6,2,1,8,1,607
10005664,9,1,0,8,0,670
10005667,6,1,0,7,0,686
10005668,9,2,0,17,1,586
10005670,7,1,0,14,0,615
10005671,8,1,1,2,0,663
10005673,7,1,1,5,0,662
10005674,9,1,0,25,0,550
10005675,9,1,0,16,0,679
10005676,7,1,0,9,0,680
10005678,4,2,1,16,1,610
10005679,5,2,1,6,1,583
10005680,7,1,1,17,0,575
10005682,9,1,1,6,0,655
10005683,8,2,1,15,1,522
10005684,7,1,1,1,0,622
10005685,5,1,0,10,0,610
10005686,8,1,0,15,0,674
10005688,7,1,0,2,0,752
10005690,5,2,1,5,1,638
10005691,6,1,0,9,0,624
10005693,4,2,0,9,1,636
10005694,6,2,1,2,1,669
10005697,4,1,0,26,0,574
10005698,6,2,1,5,1,598
10005700,8,1,0,19,0,546
10005702,7,1,1,4,0,636
10005703,9,1,1,6,0,685
10005705,7,1,0,14,0,592
10005708,3,2,1,10,1,573
10005711,7,1,0,3,0,671
10005712,9,1,0,2,0,680
10005713,7,2,0,14,1,526
10005714,9,1,1,2,0,620
10005715,3,1,1,13,0,573
10005716,5,1,1,6,0,617
10005717,6,1,1,4,0,590
10005720,7,2,0,10,1,641
10005723,9,1,1,1,0,595
10005725,9,1,0,6,0,660
10005726,8,1,0,1,0,706
10005728,9,1,0,7,0,637
10005729,9,1,0,18,0,636
10005730,4,1,1,7,0,585
10005734,3,1,0,11,0,616
10005735,3,1,1,10,0,629
10005736,5,1,0,5,0,657
10005738,6,1,0,7,0,598
10005739,5,1,0,7,0,700
10005740,8,1,1,6,0,670
10005741,5,1,0,13,0,585
10005742,9,1,0,7,0,713
10005743,9,1,0,9,0,681
10005744,3,1,1,5,0,594
10005745,7,1,0,6,0,649
10005748,7,1,1,8,0,680
10005749,7,1,0,17,0,673
10005750,6,1,0,7,0,629
10005751,8,1,0,11,0,640
10005753,8,1,1,13,0,600
10005755,3,1,0,13,0,608
10005758,8,1,1,2,0,666
10005759,7,1,1,6,0,728
10005760,4,2,1,2,1,625
10068772,7,1,0,8,0,619
10068773,5,1,0,21,0,628
10068774,8,2,1,12,1,602
10068775,6,1,0,10,0,543
10068779,9,1,0,13,0,658
10068780,9,1,0,7,0,657
10068784,6,2,1,6,1,651
10068786,9,2,1,6,1,639
10068787,9,2,1,14,0,685
10068789,6,1,0,8,0,614
10068791,8,1,0,16,0,568
10068794,7,1,0,13,0,605
10068795,9,1,0,9,0,628
10068797,8,1,1,11,0,568
10068798,5,2,1,10,1,603
10068799,6,1,0,14,0,762
10068801,7,1,0,4,0,639
10068802,3,2,1,7,1,606
10068803,7,1,0,2,0,649
10068805,8,2,1,4,1,595
10068808,8,1,1,6,0,711
10068809,9,1,1,2,0,702
10068810,7,1,1,12,0,626
10068811,8,1,0,9,0,637
10068812,6,1,0,6,0,619
10068813,5,1,0,3,0,683
10068815,9,1,0,1,0,723
10068816,5,1,0,13,0,605
10068817,7,1,0,9,0,693
10068818,6,1,1,4,0,663
10068820,8,1,0,9,0,570
10068821,5,1,1,5,0,600
10068822,6,2,1,1,1,607
10068823,4,1,1,17,0,526
10068825,9,1,1,1,0,605
10068826,7,1,0,5,0,645
10068828,6,1,0,7,0,607
10068831,9,1,0,10,0,629
10068832,5,1,0,9,0,599
10068833,5,1,0,1,0,686
10068835,5,1,0,10,0,656
10068837,9,1,0,9,0,627
10068839,6,1,0,5,0,647
10068840,6,1,0,4,0,656
10068841,7,1,0,8,0,743
10068842,6,1,0,1,0,716
10068844,5,3,1,4,1,639
10068846,6,2,1,9,1,580
10068847,9,1,0,1,0,717
10068849,9,2,1,4,1,624
10068850,9,1,0,5,0,640
10068852,6,2,1,23,1,562
10068856,7,2,1,17,1,667
10068857,9,2,1,7,1,596
10068861,7,1,0,1,0,685
10068865,5,1,1,13,0,601
10068866,6,2,0,11,1,633
10068867,7,2,0,1,1,671
10068868,8,1,0,11,0,589
10068869,8,1,1,15,0,631
10068870,9,2,1,12,1,670
10068872,9,1,1,1,0,664
10068876,4,1,1,14,0,630
10068879,9,1,0,11,0,685
10068881,9,1,1,6,0,656
10068882,9,2,1,4,1,664
10068884,6,1,0,20,0,580
10068885,5,2,0,7,1,621
10068886,9,1,1,8,0,638
10068890,5,1,0,13,0,552
10068893,7,1,1,13,0,557
10068894,8,1,0,10,1,660
10068896,6,2,0,7,1,658
10068897,9,1,0,21,0,595
10068898,6,1,0,14,0,654
10068899,4,2,0,8,1,605
10068900,8,1,0,6,0,668
10068902,8,1,0,12,0,635
10068903,8,1,0,8,0,634
10068905,6,1,0,2,0,721
10068907,7,1,0,9,0,707
10068908,8,1,1,12,0,588
10068909,9,1,1,4,0,693
10068911,6,1,0,7,0,540
10068912,7,1,1,11,0,658
10068914,4,1,0,12,0,612
10068915,6,2,1,1,1,608
10068918,9,1,0,1,0,713
10068920,8,1,1,3,1,674
10068921,8,2,1,10,1,617
10068923,4,1,0,13,0,725
10068924,6,2,1,6,1,583
10068926,8,2,0,7,1,700
10068927,6,2,1,3,1,696
10068929,8,1,0,5,0,630
10068930,5,1,1,10,0,667
10068932,7,1,1,13,0,707
10068933,9,2,0,14,1,620
10068934,9,1,0,2,0,667
10068935,6,1,1,16,0,548
10068937,3,2,1,8,1,629
10068939,7,2,1,9,0,695
10068942,7,2,0,15,1,637
10068943,7,1,0,7,0,601
10068945,7,1,0,13,0,633
10068947,8,1,1,8,0,594
10068948,5,1,0,7,0,667
10068949,5,1,0,7,0,681
10068951,7,1,1,11,0,659
10068952,8,1,0,5,0,690
10068955,8,1,1,4,0,664
10068956,8,1,0,18,0,598
10068959,8,2,0,7,1,577
10068960,5,1,0,16,0,625
10068961,7,2,1,13,1,644
10068965,5,1,0,2,0,632
10068966,7,1,0,13,0,573
10068967,9,1,0,9,0,654
10068968,9,2,1,17,1,558
10068969,8,2,1,22,0,551
10068970,4,1,0,11,0,679
10068971,5,1,0,11,0,660
10068972,7,1,0,11,0,618
10068973,8,1,1,12,0,687
10068975,4,3,1,10,1,643
10068976,6,2,1,1,1,671
10068979,5,1,0,8,0,686
10068980,4,1,1,3,0,614
10068981,4,1,0,6,0,634
10068982,6,1,1,1,0,594
10068983,4,1,1,9,0,632
10068984,7,1,0,1,0,636
10068986,5,1,0,22,0,655
10068987,7,1,0,11,0,581
10068988,6,1,1,11,0,646
10068990,6,1,0,13,0,651
10068991,6,2,0,9,0,729
10068992,9,1,1,14,0,586
10068993,8,1,0,10,0,617
10068994,9,1,0,9,0,653
10068995,5,1,0,15,0,565
10068997,6,1,0,1,0,713
10068999,6,1,0,1,0,645
10069002,5,1,0,11,0,611
10069003,8,1,1,15,0,620
10069004,9,1,0,6,0,563
10069005,5,1,1,9,0,690
10069006,9,2,0,3,1,660
10069008,4,1,0,2,0,664
10069010,7,1,0,1,0,684
10069014,5,1,1,11,0,675
10069015,6,2,1,15,1,670
10069016,7,1,1,11,0,573
10069017,6,1,0,10,1,575
10069019,5,1,0,9,0,665
10069021,7,1,1,11,0,655
10069022,6,1,1,1,0,652
10069023,6,1,1,6,0,625
10069025,6,1,0,9,0,663
10069026,3,1,0,4,0,668
10069027,8,1,0,6,0,637
10069028,7,1,0,21,0,674
10069029,4,1,0,13,0,566
10069030,9,1,1,6,0,621
10069034,5,2,0,3,1,656
10069035,9,2,0,9,0,638
10069037,6,2,1,4,1,576
10069038,7,1,1,2,0,620
10069039,8,1,1,13,0,614
10069040,9,1,0,2,0,664
10069041,6,1,0,7,0,683
10069042,4,1,0,9,0,570
10069043,9,1,0,8,0,648
10069044,9,1,0,12,0,596
10069045,8,1,1,1,0,705
10069046,8,1,0,8,0,659
10069048,5,1,1,4,0,618
10069049,9,1,0,12,0,540
10069050,8,1,0,12,0,620
10069051,6,1,1,7,0,626
10069052,7,1,0,6,0,660
10069054,4,1,0,4,0,636
10069055,7,3,1,29,0,608
10069056,6,1,1,4,0,629
10069057,9,1,1,2,0,674
10069058,8,1,0,6,0,638
10069060,8,2,1,8,1,625
10069061,5,1,1,3,0,621
10069064,6,1,1,13,0,567
10069065,6,2,1,12,1,676
10069067,7,1,1,18,0,598
10069068,8,2,0,4,0,682
10069069,6,1,1,4,0,598
10069070,9,1,1,16,0,667
10069074,8,1,0,7,0,674
10069075,7,1,0,9,0,698
10069076,9,1,0,10,0,618
10069078,6,1,0,5,0,691
10069079,7,1,0,2,0,648
10069080,7,2,1,19,1,585
10069081,8,1,0,2,0,656
10069085,6,1,1,12,0,581
10069086,6,1,0,5,0,640
10069088,5,1,1,0,0,631
10069090,9,1,0,10,1,590
10069091,5,1,0,6,0,661
10069092,7,2,1,10,1,597
10069095,5,1,1,12,0,572
10069097,4,2,1,7,1,577
10069098,3,1,1,29,0,635
10069099,7,1,1,2,0,681
10069100,8,3,1,11,1,567
10069102,9,1,0,12,0,670
10069104,8,1,0,1,0,665
10069108,4,1,1,6,0,619
10069109,9,1,0,12,0,628
10069112,3,1,1,12,0,552
10069113,7,1,0,12,0,605
10069114,7,1,1,3,0,699
10069115,3,2,1,11,0,617
10069116,7,1,0,4,0,654
10069119,3,1,0,14,0,639
10069120,4,1,0,23,0,657
10069121,9,1,0,5,0,633
10069122,5,1,0,12,0,760
10069124,8,1,1,13,0,540
10069126,5,2,1,6,1,566
10069127,6,2,1,14,1,570
10069129,9,1,0,7,0,605
10069132,8,1,1,1,0,597
10069134,9,1,0,8,0,633
10069137,9,1,0,14,0,607
10069138,6,1,0,1,0,654
10069139,8,1,0,5,0,665
10069141,4,2,0,3,1,589
10069142,5,1,1,3,0,648
10069143,6,1,0,6,0,691
10069144,5,1,0,1,0,701
10069145,7,1,1,8,0,569
10069146,5,1,0,7,0,653
10069148,7,1,0,5,0,539
10069149,5,2,0,11,0,612
10069150,9,1,0,10,0,642
10069154,8,1,1,2,0,639
10069155,3,1,0,6,0,597
10069158,4,1,0,8,0,598
10069161,6,2,1,1,1,673
10069162,7,1,0,10,0,608
10069163,5,1,0,10,0,644
10069164,9,2,1,14,1,616
10069165,9,1,0,1,0,652
10069167,9,1,1,1,0,619
10069171,9,2,1,4,1,604
10069172,7,1,0,3,0,686
10069173,9,2,0,8,1,668
10039559,7,1,0,11,0,642
10039562,3,1,0,10,0,541
10039564,3,1,0,1,0,645
10039567,6,1,1,12,0,622
10039568,8,1,0,8,1,693
10039569,4,1,0,1,0,710
10039570,9,1,1,13,0,616
10039573,5,1,1,26,0,558
10039574,6,1,1,8,0,612
10039576,4,1,0,6,0,653
10039578,6,2,1,7,1,596
10039579,3,2,1,9,0,629
10039580,8,1,1,1,0,632
10039584,9,2,1,9,1,645
10039585,9,2,0,7,1,658
10039587,7,2,1,10,1,593
10039588,3,2,1,1,1,637
10039589,7,2,1,15,0,646
10039590,5,1,0,3,0,596
10039591,9,1,0,15,0,610
10039592,7,2,1,2,1,624
10039593,8,1,0,8,0,678
10039594,9,1,1,8,0,664
10039597,8,1,1,9,0,639
10039598,7,1,0,8,0,599
10039599,6,1,1,15,0,633
10039600,4,1,0,1,0,701
10039601,5,1,1,7,0,600
10039602,3,1,1,6,0,627
10039603,6,2,1,12,1,606
10039604,8,1,1,3,0,605
10039606,7,1,1,19,0,635
10039607,6,1,0,9,0,691
10039608,8,1,1,23,0,526
10039609,8,1,0,6,0,706
10039610,8,2,1,7,1,607
10039612,5,1,0,4,0,671
10039614,6,1,1,1,0,668
10039616,6,1,0,18,0,555
10039617,7,2,1,1,1,619
10039618,9,1,1,11,0,590
10039619,8,2,1,48,1,557
10039620,5,1,1,14,0,596
10039621,7,1,1,2,0,637
10039623,4,1,1,20,0,558
10039624,7,1,1,19,0,608
10039625,3,1,0,6,0,681
10039626,6,1,0,1,0,619
10039627,7,1,1,1,0,585
10039629,7,1,0,1,0,622
10039631,9,1,1,14,0,650
10039632,8,1,1,6,0,600
10039633,7,1,1,14,0,605
10039634,9,1,0,12,0,595
10039636,9,1,1,5,0,590
10039637,5,1,1,1,0,617
10039639,7,1,0,2,0,686
10039640,6,1,1,20,0,633
10039641,5,2,1,16,1,570
10039645,4,2,1,5,1,601
10039646,4,1,1,2,0,581
10039650,7,2,1,11,1,647
10039651,7,2,0,2,1,688
10039652,8,1,1,8,0,658
10039656,8,1,0,17,0,564
10039657,3,1,0,18,0,587
10039658,8,1,1,11,0,593
10039662,7,1,0,15,0,558
10039663,9,1,1,16,0,645
10039664,6,2,1,8,1,588
10039666,8,1,1,9,0,573
10039667,8,1,0,9,0,672
